Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,What year were you born in?,What is your gender?,Team Name,Survey Data,Well-being,Engagement,Autonomy,Belonging,Competence,Needs,Leadership,Management,Returns,Rewards,Status
4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,4,1,,,Зміївська,2024-07-09 11:10:26.391000,3.7,3.6,3.7,3.7,4.0,3.8,4.0,3.8,4.0,4.0,3.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,3,1,,,Зміївська,2024-07-09 11:10:26.391000,4.1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,5,4,4,5,4,2,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.1,4.8,4.7,5.0,5.0,4.9,4.7,4.5,4.5,4.0,5.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,4,4,4,6,2,2,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.3,5.0,4.7,5.0,5.0,4.9,4.7,4.3,4.5,4.0,4.5
4,5,4,5,5,4,5,4,5,5,5,5,4,4,5,4,5,4,5,4,4,5,5,5,7,2,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.8,4.6,4.3,4.7,5.0,4.6,4.7,4.5,4.0,5.0,4.5
5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,5,3,4,4,4,5,6,2,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.5,4.8,5.0,5.0,4.5,4.9,4.3,4.3,4.5,4.0,4.5
5,5,4,4,5,4,4,4,5,5,5,5,5,5,4,4,4,5,5,2,5,4,4,4,5,4,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,3.9,5.0,4.7,4.3,4.5,4.5,4.0,4.3,4.5,4.0,4.5
4,3,4,4,4,3,4,4,3,4,3,4,4,3,3,3,3,3,4,3,3,3,3,4,5,3,3,,,Індустріальна РО,2024-07-09 12:20:06.334000,3.7,3.6,3.7,3.7,4.0,3.8,3.0,3.2,3.0,3.0,3.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,3,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,4,4,5,5,3,4,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,7,2,2,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.5,4.0,4.3,4.3,5.0,4.5,5.0,4.0,4.0,4.0,4.0
5,5,5,5,5,3,5,3,5,5,5,3,5,5,5,5,5,5,5,3,5,3,5,5,6,1,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.8,4.6,5.0,4.3,5.0,4.8,5.0,4.3,4.0,4.0,5.0
5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,3,5,5,5,5,7,2,2,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.5,4.2,5.0,4.7,5.0,4.9,4.0,4.8,4.5,5.0,5.0
4,4,5,5,5,4,5,5,4,4,5,5,4,5,5,4,4,5,5,3,5,4,4,5,4,2,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,4.1,4.6,4.3,4.7,5.0,4.6,4.3,4.5,4.5,4.0,5.0
5,4,5,5,5,4,4,4,4,5,5,5,4,4,5,5,5,4,5,3,5,5,5,4,7,1,1,,,Індустріальна РО,2024-07-09 12:20:06.334000,5.0,4.6,4.7,4.0,5.0,4.5,5.0,4.5,4.0,5.0,4.5
3,4,3,3,4,2,3,3,3,4,4,4,3,3,3,4,4,4,4,2,2,3,3,4,4,3,4,,,VYDU,2024-07-10 10:54:00.221000,3.2,3.6,3.3,3.0,3.5,3.2,3.7,3.0,3.0,3.0,3.0
4,4,5,4,4,5,3,4,2,4,4,5,4,3,5,5,4,4,2,4,4,3,4,4,4,5,2,,,VYDU,2024-07-10 10:54:00.221000,3.2,4.0,4.3,3.0,4.0,3.8,4.7,4.0,4.5,3.5,4.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,5,5,4,3,,,VYDU,2024-07-10 10:54:00.221000,3.5,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.0,3.5,4.0
4,4,5,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,2,3,4,5,3,2,,,VYDU,2024-07-10 10:54:00.221000,3.9,3.6,4.3,4.0,3.5,4.0,4.0,3.2,3.5,2.5,3.5
5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,3,5,5,5,5,4,3,,,VYDU,2024-07-10 10:54:00.221000,3.5,4.6,5.0,5.0,4.5,4.9,5.0,4.7,5.0,5.0,4.0
4,4,3,4,4,5,5,4,4,4,5,5,5,5,4,4,4,4,4,2,3,4,4,4,6,5,3,,,VYDU,2024-07-10 10:54:00.221000,3.5,4.8,3.7,4.3,4.0,4.0,4.0,4.0,4.5,4.0,3.5
3,4,4,4,4,5,5,4,4,5,5,5,3,4,4,4,4,4,4,4,3,5,4,4,5,4,2,,,VYDU,2024-07-10 10:54:00.221000,3.7,4.4,3.7,4.3,4.0,4.0,4.0,4.2,4.5,4.5,3.5
5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,6,3,2,,,VYDU,2024-07-10 10:54:00.221000,4.1,5.0,5.0,5.0,4.0,4.8,5.0,5.0,5.0,5.0,5.0
5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,4,5,7,3,1,,,Chernivtsi_Regional_Staff,2024-07-10 11:34:22.715000,4.5,5.0,4.7,5.0,5.0,4.9,5.0,4.2,3.0,4.5,5.0
5,4,5,5,5,5,4,4,4,4,4,5,5,4,5,5,5,5,4,4,5,4,5,5,4,6,4,,,Chernivtsi_Regional_Staff,2024-07-10 11:34:22.715000,2.5,4.4,4.7,4.0,5.0,4.5,5.0,4.8,5.0,4.5,5.0
4,4,5,5,5,5,5,3,5,5,5,5,5,4,5,4,5,3,5,3,5,5,4,5,6,4,3,,,Chernivtsi_Regional_Staff,2024-07-10 11:34:22.715000,3.7,4.8,4.3,4.3,5.0,4.5,4.7,4.5,4.0,4.5,5.0
2,3,3,4,3,4,4,3,3,3,4,3,4,3,3,4,3,4,3,2,3,4,4,4,3,6,4,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,2.3,3.4,2.7,3.3,3.5,3.1,3.3,3.8,4.0,4.0,3.5
4,5,4,5,4,4,5,4,4,5,5,5,4,4,5,3,3,3,4,3,4,5,5,4,5,2,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.1,4.6,4.3,4.3,4.5,4.4,3.7,4.2,3.5,5.0,4.0
4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,4.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2,4,2,2,5,5,4,2,2,3,3,4,4,3,3,3,3,4,3,3,4,4,4,4,5,5,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.2,3.4,2.7,2.7,3.5,2.9,3.0,4.2,4.5,4.0,4.0
5,4,4,4,4,5,5,3,5,5,5,5,4,4,5,4,4,4,5,3,5,5,5,5,4,4,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.5,4.6,4.3,4.3,4.0,4.2,4.3,4.8,4.5,5.0,5.0
4,4,4,4,4,4,4,4,4,4,5,4,5,3,2,4,4,4,3,3,4,4,4,5,5,4,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,4.2,4.0,4.0,4.0,4.0,3.3,4.2,4.0,4.0,4.5
4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,6,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.1,4.0,4.0,3.3,4.0,3.8,4.0,4.0,4.0,4.0,4.0
4,4,5,4,4,4,5,4,5,4,4,5,5,4,5,4,4,4,5,3,4,4,4,5,5,4,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,4.4,4.3,4.7,4.0,4.4,4.3,4.2,4.0,4.0,4.5
4,4,4,4,4,4,4,5,3,4,4,4,5,4,4,4,4,4,4,3,4,3,3,4,5,5,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.2,4.2,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.0,4.0
4,4,4,4,4,5,5,4,4,4,5,5,5,4,5,5,5,5,4,3,5,4,4,4,5,3,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,4.6,4.0,4.3,4.0,4.1,5.0,4.5,5.0,4.0,4.5
5,3,5,4,4,5,4,5,4,4,4,3,4,4,5,5,5,4,4,4,3,4,4,4,5,4,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,3.8,4.3,4.3,4.0,4.2,5.0,4.0,4.5,4.0,3.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.2,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.0,4.0
4,4,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3,4,3,3,4,3,4,5,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.9,3.6,3.7,3.3,4.0,3.6,4.0,3.5,3.5,3.5,3.5
4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,5,2,1,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.3,4.0,4.0,3.7,4.0,3.9,3.7,4.2,4.5,4.0,4.0
3,3,3,4,3,5,4,3,4,3,4,4,4,4,4,3,3,3,5,3,4,4,3,4,4,5,1,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.5,3.8,3.0,3.7,3.5,3.4,3.3,3.8,4.0,3.5,4.0
4,4,5,3,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,5,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.9,3.6,4.3,3.3,3.5,3.8,3.3,4.0,4.0,4.0,4.0
3,3,4,4,3,5,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,4,4,4,4,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.2,3.8,3.3,4.0,3.5,3.6,3.7,3.8,4.0,4.0,3.5
4,5,5,4,4,5,5,5,4,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,6,2,1,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.5,4.8,4.7,4.7,4.0,4.5,5.0,5.0,5.0,5.0,5.0
3,3,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,4,4,5,4,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,2.8,3.6,3.3,3.7,4.0,3.6,4.0,3.7,3.5,4.0,3.5
4,5,4,4,4,5,5,4,4,4,5,5,5,4,5,4,5,3,5,3,4,4,4,5,5,3,1,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.1,4.6,4.3,4.3,4.0,4.2,4.7,4.2,4.0,4.0,4.5
4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,5,4,5,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.9,4.0,4.3,4.0,3.5,4.0,4.0,4.3,4.0,5.0,4.0
4,3,4,5,4,5,4,2,4,5,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,6,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,2.8,4.0,3.7,3.3,4.5,3.8,4.0,4.2,4.5,4.0,4.0
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.7,4.0,3.7,4.0,4.0,3.9,4.0,3.7,3.5,3.5,4.0
4,5,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,5,3,4,4,5,4,5,3,2,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.9,4.0,4.3,4.0,4.0,4.1,4.0,4.0,3.5,4.5,4.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,6,3,3,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,3.9,5.0,5.0,5.0,5.0,5.0,5.0,4.3,5.0,4.0,4.0
5,5,5,4,5,4,4,5,4,5,4,5,4,4,5,5,5,5,5,2,3,5,5,5,7,2,1,,,Cherkasy_Regional_Staff,2024-07-11 05:59:55.890000,4.8,4.4,5.0,4.3,4.5,4.6,5.0,4.5,4.5,5.0,4.0
2,3,3,4,3,5,4,4,5,4,5,4,4,4,2,2,3,4,5,3,4,3,3,4,2,7,4,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,1.9,4.2,2.7,4.3,3.5,3.5,2.3,3.8,4.5,3.0,4.0
4,4,3,3,3,4,4,4,4,3,5,3,4,4,3,4,3,4,3,4,4,4,4,4,4,4,5,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,2.8,3.8,3.7,4.0,3.0,3.6,3.3,4.0,4.0,4.0,4.0
5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,4,5,7,1,1,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,5.0,5.0,5.0,5.0,4.5,4.9,5.0,4.7,5.0,4.0,5.0
3,3,4,3,2,4,3,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,4,3,4,5,4,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,2.8,3.4,3.3,3.0,2.5,3.0,3.3,3.5,4.0,3.5,3.0
5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,7,3,1,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,4.5,5.0,5.0,5.0,4.0,4.8,5.0,4.8,4.5,5.0,5.0
4,3,4,3,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,5,4,3,,,Cherkasy_RegionalCity_JointStaff,2024-07-11 06:01:09.939000,3.5,3.6,3.7,3.7,3.5,3.6,4.0,4.0,4.0,4.0,4.0
4,3,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,2,5,4,3,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.5,3.8,3.3,3.7,3.5,3.5,4.0,3.5,3.5,4.0,3.0
5,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,4,5,5,1,5,4,4,5,6,4,3,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,5.0,4.7,4.0,4.0,4.2,4.7,4.7,5.0,4.0,5.0
4,4,4,3,3,4,4,3,4,4,4,4,4,5,4,4,4,4,4,3,4,3,3,5,5,2,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.1,4.2,4.0,3.7,3.0,3.6,4.0,3.8,4.0,3.0,4.5
3,3,3,5,5,4,3,4,3,3,3,4,4,3,3,3,3,4,4,4,3,2,2,4,4,6,5,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,2.3,3.4,3.0,3.3,5.0,3.6,3.0,3.2,4.0,2.0,3.5
4,4,4,5,5,5,5,4,5,5,4,5,3,5,5,5,5,5,4,3,5,4,4,5,6,7,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.2,4.4,4.0,4.7,5.0,4.5,5.0,4.7,5.0,4.0,5.0
4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,3,2,4,4,3,4,3,4,7,2,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.8,4.0,4.0,3.7,4.0,3.9,3.0,3.3,3.0,3.5,3.5
5,4,4,4,4,4,4,3,4,5,4,5,4,4,5,4,4,3,5,3,4,3,4,4,6,2,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.5,4.4,4.3,3.7,4.0,4.0,4.3,3.7,3.5,3.5,4.0
4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,5,3,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.1,4.0,3.7,4.3,4.0,4.0,4.3,4.0,4.0,4.0,4.0
4,4,4,4,4,5,4,4,3,4,5,5,4,4,4,4,3,4,3,3,3,5,5,5,6,3,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.1,4.4,4.0,3.7,4.0,3.9,3.7,4.5,4.5,5.0,4.0
4,5,4,4,4,4,5,4,4,5,4,5,4,4,5,5,4,4,4,3,4,4,4,4,5,3,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.9,4.4,4.3,4.3,4.0,4.2,4.7,4.0,4.0,4.0,4.0
3,3,1,5,4,3,3,3,1,1,3,3,3,1,3,1,1,2,3,3,1,1,1,3,4,4,4,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.0,2.2,2.3,2.3,4.5,2.9,1.7,1.8,2.5,1.0,2.0
4,4,4,5,4,5,4,3,5,4,4,5,4,3,3,3,4,5,4,3,4,5,4,5,7,3,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,4.0,4.0,4.0,4.5,4.1,3.3,4.7,5.0,4.5,4.5
3,3,4,5,3,4,4,4,3,4,2,4,5,3,3,3,3,4,5,4,3,2,2,4,2,7,5,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,1.7,3.6,3.3,3.7,4.0,3.6,3.0,3.2,4.0,2.0,3.5
5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5,5,7,3,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.5,4.6,5.0,5.0,4.5,4.9,5.0,4.8,4.5,5.0,5.0
1,3,3,4,3,3,3,3,4,4,5,5,3,4,5,4,4,4,4,3,4,3,3,5,5,4,4,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.2,4.2,2.3,3.3,3.5,3.0,4.3,3.7,3.5,3.0,4.5
5,5,5,4,5,2,5,5,4,5,5,5,3,5,4,4,3,3,4,2,4,5,5,4,6,3,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,4.6,5.0,4.7,4.5,4.8,3.7,3.8,2.5,5.0,4.0
4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,3,5,4,4,4,5,4,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,4.2,4.0,4.0,4.0,4.0,4.0,4.3,4.5,4.0,4.5
4,4,4,5,4,4,4,4,4,5,4,4,3,4,5,4,4,4,5,4,4,4,4,5,6,6,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,4.0,4.0,4.0,4.5,4.1,4.3,4.2,4.0,4.0,4.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,2,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,7,1,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,4,4,4,5,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,5,3,6,3,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,2.5,3.6,4.0,3.7,4.5,4.0,3.0,3.5,3.5,3.0,4.0
3,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,2,4,3,4,3,4,4,4,3,6,5,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,2.1,3.8,3.7,4.0,5.0,4.1,3.3,3.8,4.0,4.0,3.5
5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,6,3,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,5.0,4.7,5.0,4.5,4.8,4.7,5.0,5.0,5.0,5.0
3,3,4,5,5,5,5,3,4,4,4,3,4,4,5,3,4,3,5,3,3,2,2,5,2,3,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.5,3.8,3.3,4.0,5.0,4.0,4.0,3.3,4.0,2.0,4.0
5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,7,7,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,4.8,5.0,4.3,5.0,4.8,4.7,5.0,5.0,5.0,5.0
4,5,5,5,5,4,4,5,4,4,4,5,5,4,4,4,3,4,5,3,5,4,4,5,5,2,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,4.4,4.7,4.3,5.0,4.6,3.7,4.3,4.0,4.0,5.0
4,5,5,4,5,4,4,4,4,4,5,5,4,4,5,4,5,4,5,2,4,4,4,5,5,2,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,4.4,4.7,4.0,4.5,4.4,4.7,4.2,4.0,4.0,4.5
4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,5,3,3,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,4.0,4.0,4.0,3.0,3.8,3.7,3.8,4.0,3.5,4.0
5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,4,5,4,5,2,4,4,4,5,7,3,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.3,5.0,5.0,4.7,4.0,4.6,4.7,4.3,4.5,4.0,4.5
5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,3,4,3,3,5,7,2,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,4.5,4.0,4.7,4.3,4.0,4.4,4.3,3.8,4.0,3.0,4.5
5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,7,1,1,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,5.0,4.0,4.3,4.0,4.0,4.1,4.0,4.0,4.0,4.0,4.0
4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,5,4,2,,,Kherson_ Regional_JointStaffVolunteers,2024-07-15 07:59:06.393000,3.7,3.8,4.0,3.7,3.5,3.8,4.0,3.8,4.0,4.0,3.5
4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,7,5,3,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.5,3.0,4.0
4,4,5,4,5,4,4,3,3,4,4,4,5,3,4,4,4,4,4,3,4,3,4,4,5,6,5,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,2.5,4.0,4.3,3.3,4.5,4.0,4.0,3.8,4.0,3.5,4.0
4,3,4,4,4,5,4,4,3,4,4,4,4,3,3,4,3,5,4,4,4,3,3,4,5,3,2,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.9,3.8,3.7,3.7,4.0,3.8,3.3,4.0,5.0,3.0,4.0
5,4,4,4,3,5,4,5,4,4,3,3,4,4,5,5,5,4,4,3,3,4,4,4,4,4,3,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.2,3.6,4.3,4.3,3.5,4.1,5.0,4.0,4.5,4.0,3.5
5,4,5,5,5,5,1,5,1,4,1,1,3,2,3,5,4,4,1,3,3,1,1,3,7,2,5,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.9,2.2,4.7,2.3,5.0,3.9,4.0,2.8,4.5,1.0,3.0
3,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,5,3,4,2,4,4,4,4,4,3,1,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.9,3.6,3.3,3.7,4.0,3.6,4.3,3.8,3.5,4.0,4.0
4,4,3,4,5,4,4,5,3,4,4,4,4,5,3,3,3,4,4,2,4,5,5,5,5,3,2,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.9,4.2,3.7,4.0,4.5,4.0,3.0,4.5,4.0,5.0,4.5
3,4,3,5,5,5,4,5,4,4,4,3,5,5,3,4,4,5,3,5,5,3,3,5,7,5,4,,,Vinnytsia_Regional_Staff,2024-07-17 16:54:28.775000,3.5,4.2,3.3,4.3,5.0,4.1,3.7,4.3,5.0,3.0,5.0
5,4,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,2,4,3,4,5,6,3,1,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,4.3,4.4,4.7,5.0,5.0,4.9,5.0,4.3,5.0,3.5,4.5
3,3,4,4,4,4,4,4,4,4,5,4,4,3,5,4,4,4,4,3,3,4,4,4,5,3,2,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,3.9,4.0,3.3,4.0,4.0,3.8,4.3,3.8,4.0,4.0,3.5
4,4,5,4,4,4,5,5,5,4,5,4,5,4,5,4,5,5,4,4,4,4,4,4,6,4,2,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,3.9,4.4,4.3,5.0,4.0,4.5,4.7,4.2,4.5,4.0,4.0
4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,5,4,3,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,3.5,4.0,3.7,3.7,4.0,3.8,3.3,3.7,3.0,4.0,4.0
5,4,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,5,5,3,4,2,2,5,5,3,2,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,3.9,4.4,4.7,5.0,4.5,4.8,5.0,3.7,4.5,2.0,4.5
4,3,3,4,4,4,5,5,5,5,5,5,5,4,4,3,3,4,4,1,5,4,4,4,7,2,2,,,Kyiv_City_Staff,2024-07-19 08:27:31.312000,4.5,4.8,3.3,5.0,4.0,4.1,3.3,4.2,4.0,4.0,4.5
5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,5,4,4,,,Organizadores,2024-08-21 18:31:16.686000,3.2,5.0,5.0,5.0,4.0,4.8,4.7,4.2,4.5,4.0,4.0
